job_id,title,company,location,db_level,title_level,final_level,confidence,needs_review,reason
9692,Business Development Manager,The Commune,Jakarta Selatan,Manager / Assistant Manager,manager,manager,0.8,True,"High confidence from title (80%), overriding database"
9693,Sales Manager,PT. Sentum Teknologi Indonesia,Tangerang,Manager / Assistant Manager,manager,manager,0.8,True,"High confidence from title (80%), overriding database"
9697,Interior Design Staff,PT Surya Bumimegah Sejahtera,Surabaya,Staff / Officer,staff,staff,0.8,True,"High confidence from title (80%), overriding database"
9699,Junior Venture Builder,Gradient Innovation,Jakarta Utara,Junior / Entry Level,junior,junior,0.95,True,"High confidence from title (95%), overriding database"
9701,Marketing Supervisor,PT. Madusari Nusaperdana,Jakarta Pusat,Supervisor / Coordinator,supervisor,supervisor,0.8,True,"High confidence from title (80%), overriding database"
9705,Staff QC (Quality Control) Product,PT. Tampil Cantik Sempurna,Jakarta Utara,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9706,Staf Gudang,Snefftech,Jakarta Utara,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9707,Staf Online Marketing,Snefftech,Jakarta Utara,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9708,Staff Customer Service,Snefftech,Jakarta Utara,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9710,HRD Staff,PT. MAHAKARYA CEMERLANG INTINUSA,Surabaya,Supervisor / Coordinator,staff,staff,0.8,True,"High confidence from title (80%), overriding database"
9712,Compliance Junior Analyst,Pay2Home Direct (Singapore) Pte Ltd,Batam,Staff / Officer,junior,junior,0.8,True,"High confidence from title (80%), overriding database"
9713,Staff Admin,PT. Mitra Makmur Sahabat,Jakarta Barat,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9715,Staff Marketing,PC TRADING,Jakarta Utara,Junior / Entry Level,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9716,Accounting Staff,PT.IBAR MULTI PERKASA,Tangerang Selatan,Staff / Officer,staff,staff,0.8,True,"High confidence from title (80%), overriding database"
9722,Asisten Manajer Proyek,PT. Reka Energi Nusantara,Bekasi,Manager / Assistant Manager,assistant,assistant,0.95,True,"High confidence from title (95%), overriding database"
9726,Operational Manager,Confidential Company,Tangerang,Manager / Assistant Manager,manager,manager,0.8,True,"High confidence from title (80%), overriding database"
9730,Staff Administrasi,PT. Tritunggal Borneo Karya,Samarinda,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9732,Magang Bisnis Development,PT. Mongol Balindo Valas,Badung,Staff / Officer,intern,intern,0.95,True,"High confidence from title (95%), overriding database"
9735,Manager Digital Marketing,PT. Kisha Indonesia Buffer,Sidoarjo,Manager / Assistant Manager,manager,manager,0.95,True,"High confidence from title (95%), overriding database"
9743,Supervisor MEP,SAPTA PUSAKA GROUP,Surabaya,Supervisor / Coordinator,supervisor,supervisor,0.95,True,"High confidence from title (95%), overriding database"
9749,Asisten Apoteker,Apotek Nafeela Farma,Cirebon,Junior / Entry Level,assistant,assistant,0.95,True,"High confidence from title (95%), overriding database"
9753,Staff HRD,SPPG Campaka 2,Bandung Kota,Supervisor / Coordinator,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9755,Staff Accounting,PT Citra Tri Kencana,Jakarta Barat,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9756,Staff Administrasi Perkantoran,PT Citra Tri Kencana,Jakarta Barat,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9759,Marketing Intern,GCM Hero Indonesia,Tangerang,Junior / Entry Level,intern,intern,0.8,True,"High confidence from title (80%), overriding database"
9761,Staff Finance,PT. Mitra Makmur Sahabat,Jakarta Pusat,Junior / Entry Level,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9773,Cook Helper,Hardcores Kitchen,Malang,Junior / Entry Level,c-level,c-level,0.95,True,"High confidence from title (95%), overriding database"
9779,Asisten Panggang Roti,Delicious Bakery,Jakarta Barat,Junior / Entry Level,assistant,assistant,0.95,True,"High confidence from title (95%), overriding database"
9781,Staff Admin Logistik Proyek,Cv. Prima Kreasi Dewata,Denpasar,Junior / Entry Level,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9782,Manager Produksi,PT. Garam Nusantara Lestari,Cirebon,Manager / Assistant Manager,manager,manager,0.95,True,"High confidence from title (95%), overriding database"
9784,Staff Logistik,PT. Pratama Selaras Mandiri,Bandung Kota,Junior / Entry Level,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9785,Senior Accounting,PT.Datanet Indomedia,Jakarta Pusat,Supervisor / Coordinator,senior,senior,0.95,True,"High confidence from title (95%), overriding database"
9794,Accounting Staff,PT Cahaya Adya Perkasa,Surabaya,Staff / Officer,staff,staff,0.8,True,"High confidence from title (80%), overriding database"
9802,Staff Admin,PT SUPER GROSIR MAMA,Jakarta Barat,Junior / Entry Level,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9806,General Manager,PT. Naga Indonesia Plywood,Wonogiri,Manager / Assistant Manager,manager,manager,0.8,True,"High confidence from title (80%), overriding database"
9808,Marketing Staff,PT Zeus Vascular,Jakarta Timur,Staff / Officer,staff,staff,0.8,True,"High confidence from title (80%), overriding database"
9816,Assistant Front Office Manager (Asst. FOM),Hotel Mega Lestari Balikpapan,Balikpapan,Manager / Assistant Manager,assistant,assistant,0.95,True,"High confidence from title (95%), overriding database"
9821,Staff Accounting,PT. ASIA TEKNOLOGI INTEGRITAS,Jakarta Utara,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9822,Staf Admin Gudang,PT Bumi Universal Makmur,Surabaya,Junior / Entry Level,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9824,Tax Staff,PT Bumi Universal Makmur,Surabaya,Junior / Entry Level,staff,staff,0.8,True,"High confidence from title (80%), overriding database"
9831,Personal Assistant,PT. TIPOTA FURNISHINGS,Jepara,Junior / Entry Level,assistant,assistant,0.8,True,"High confidence from title (80%), overriding database"
9834,Junior Management Accounting Consultant,PT Fokus Solusi Indonesia,Surabaya,Junior / Entry Level,junior,junior,0.95,True,"High confidence from title (95%), overriding database"
9842,Graphic Design (Paid Internship),Metamorphosys,Tangerang,Junior / Entry Level,intern,Junior / Entry Level,0.65,False,"Low confidence from title (65%), using database"
9844,Account Executive (Paid Intern),Metamorphosys,Tangerang,Junior / Entry Level,intern,Junior / Entry Level,0.65,False,"Low confidence from title (65%), using database"
9845,Social Media Officer (Paid Internship),Metamorphosys,Tangerang,Junior / Entry Level,intern,Junior / Entry Level,0.65,False,"Low confidence from title (65%), using database"
9854,Staff Accounting,Lunix PT,Surabaya,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9855,Staff Marketing,Lunix PT,Surabaya,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9857,Site Manager,PT Suri Mutiara Jaya,Surabaya,Manager / Assistant Manager,manager,manager,0.8,True,"High confidence from title (80%), overriding database"
9859,Supervisor PPIC,PT. Eran Teknikatama,Bogor,Supervisor / Coordinator,supervisor,supervisor,0.95,True,"High confidence from title (95%), overriding database"
9860,Staff Penjaga Stand,Es Teh Manis Solo,Jakarta Barat,Junior / Entry Level,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9861,Supervisor Accounting,KOPERASI NUSA RAYA CIPTA,Jakarta Utara,Supervisor / Coordinator,supervisor,supervisor,0.95,True,"High confidence from title (95%), overriding database"
9862,Junior Arsitek,Cheetah Systems,Jakarta Selatan,Junior / Entry Level,junior,junior,0.95,True,"High confidence from title (95%), overriding database"
9864,Staf Marketing,PT. Cahaya Bumi Usaha,Jakarta Utara,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9865,Branch Manager,PT Jateng Sinar Agung Sentosa,Purwokerto,Manager / Assistant Manager,manager,manager,0.8,True,"High confidence from title (80%), overriding database"
9871,Internal Audit Staff,CV Consina Segara Alam,Bekasi,Staff / Officer,intern,intern,0.95,True,"High confidence from title (95%), overriding database"
9872,Supervisor Elektrikal,SAPTA PUSAKA GROUP,Surabaya,Supervisor / Coordinator,supervisor,supervisor,0.95,True,"High confidence from title (95%), overriding database"
9873,Accounting Staff,CV Consina Segara Alam,Bekasi,Staff / Officer,staff,staff,0.8,True,"High confidence from title (80%), overriding database"
9877,Plywood Production Manager,PT. Naga Indonesia Plywood,Wonogiri,Manager / Assistant Manager,manager,manager,0.8,True,"High confidence from title (80%), overriding database"
9882,Design/Studio Assistant,Aileen Mastiono,Surabaya,Junior / Entry Level,assistant,assistant,0.8,True,"High confidence from title (80%), overriding database"
9883,Quality Control Staff,PT. Naga Indonesia Plywood,Wonogiri,Staff / Officer,staff,staff,0.8,True,"High confidence from title (80%), overriding database"
9884,Rotary Department Manager,PT. Naga Indonesia Plywood,Wonogiri,Manager / Assistant Manager,manager,manager,0.8,True,"High confidence from title (80%), overriding database"
9885,Quality Control Manager,PT. Naga Indonesia Plywood,Wonogiri,Manager / Assistant Manager,manager,manager,0.8,True,"High confidence from title (80%), overriding database"
9886,Sawmill Department Manager,PT. Naga Indonesia Plywood,Wonogiri,Manager / Assistant Manager,manager,manager,0.8,True,"High confidence from title (80%), overriding database"
9888,Purchasing Manager,PT. Naga Indonesia Plywood,Wonogiri,Manager / Assistant Manager,manager,manager,0.8,True,"High confidence from title (80%), overriding database"
9889,Magang Editor,Fast Up Official,Tangerang,Junior / Entry Level,intern,intern,0.95,True,"High confidence from title (95%), overriding database"
9898,Staff Admin Marketplace,Joline,Jakarta Utara,Junior / Entry Level,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9899,Staff Packing,Joline,Jakarta Utara,Junior / Entry Level,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9900,Staff HRD,"PT. Sarana Surya Indonesia, Surabaya",Surabaya,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9901,Staf Admin Perpajakan,Company Confidential,Tangerang,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9902,Staff Marketing,CV. MITRA DUNIA PALLETINDO Cabang Jakarta,Jakarta Timur,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9909,Site Manager,PT. Innotek Megah Indonesia,Kupang,Manager / Assistant Manager,manager,manager,0.8,True,"High confidence from title (80%), overriding database"
9910,Sales Direct Selling,Mayora United Home Malang,Malang,Staff / Officer,director,director,0.8,True,"High confidence from title (80%), overriding database"
9914,Staff Accounting,Kantor Konsultan Pajak Ipan Adi Putra dan Rekan,Kabupaten Tangerang,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9917,Manager Marketing Umroh,PT Sanur Indah Travel,Jakarta Timur,Manager / Assistant Manager,manager,manager,0.95,True,"High confidence from title (95%), overriding database"
9921,Asisten Apoteker,PT. Clinisindo Putra Perkasa,Jakarta Selatan,Junior / Entry Level,assistant,assistant,0.95,True,"High confidence from title (95%), overriding database"
9922,Senior Sales Engineer,PT. INDOSTAR SECURITY,Jakarta Utara,Supervisor / Coordinator,senior,senior,0.95,True,"High confidence from title (95%), overriding database"
9927,Staff Accounting,Gudara,Bandung Kabupaten,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9929,Staff Toko,PT JAVA HARMONI NUSANTARA,Medan,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9933,Area Sales Promotion Supervisor,Kroopook Rasa Nusantara,Jakarta Barat,Supervisor / Coordinator,supervisor,Supervisor / Coordinator,0.65,False,"Low confidence from title (65%), using database"
9935,Staff Marketing,PT.Combiphar Bali,Denpasar,Junior / Entry Level,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9944,Site Manager,PT. TRIKASA ENERGI TAMA,Palembang,Manager / Assistant Manager,manager,manager,0.8,True,"High confidence from title (80%), overriding database"
9945,Purchasing Staff,Costus Garden Indonesia,Bogor,Staff / Officer,staff,staff,0.8,True,"High confidence from title (80%), overriding database"
9948,Account Manager Label,PT Cello Sukses Berdaya,Jakarta Barat,Manager / Assistant Manager,manager,manager,0.8,True,"High confidence from title (80%), overriding database"
9950,Junior Accounting Staff,PT Notiz Sinergi Nusantara,Surabaya,Junior / Entry Level,junior,junior,0.95,True,"High confidence from title (95%), overriding database"
9953,Magang Digital Marketing,PT. Mongol Balindo Valas,Denpasar,Junior / Entry Level,intern,intern,0.95,True,"High confidence from title (95%), overriding database"
9955,Account Manager - Product Label,PT Cello Sukses Berdaya,Jakarta Barat,Manager / Assistant Manager,manager,manager,0.8,True,"High confidence from title (80%), overriding database"
9956,Purchasing Staff,PT Himawari Makmur Abadi,Jakarta Utara,Supervisor / Coordinator,staff,staff,0.8,True,"High confidence from title (80%), overriding database"
9957,Staff Accounting,PT. OKE FOOD INDONESIA,Serang,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9958,Staff Import - Eksport,PT Himawari Makmur Abadi,Jakarta Utara,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9959,Staff Accounting,CV Langgeng Sukses Berkah,Sukoharjo,Supervisor / Coordinator,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9961,SPV Finance Accounting Tax,PT. Prima Bajaindo Sukses,Kabupaten Tangerang,Supervisor / Coordinator,supervisor,supervisor,0.95,True,"High confidence from title (95%), overriding database"
9966,Staff Administrator,PT HADIPRATA JAYA SATWA,Badung,Junior / Entry Level,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9967,Purchasing Staff,PT Marvelindo Oscar Teknikatama,Jakarta Barat,Junior / Entry Level,staff,staff,0.8,True,"High confidence from title (80%), overriding database"
9969,Freelance Lead Researcher,PT LOYALINDO MULIA JAYA,Jakarta Selatan,Junior / Entry Level,lead,lead,0.8,True,"High confidence from title (80%), overriding database"
9978,Staff Full Stack Developer,PT Tourin Wisata Global,Jakarta Pusat,Staff / Officer,staff,staff,0.95,True,"High confidence from title (95%), overriding database"
9979,Junior Full Stack Developer,PT Tourin Wisata Global,Jakarta Pusat,Junior / Entry Level,junior,junior,0.95,True,"High confidence from title (95%), overriding database"
